usuario_id,semana_inicio,dias_monitoreados,dias_faltantes,max_run_faltantes,pct_imputada_FC_walk,flag_baja_cobertura
u6,2024-06-11,6,1,1,33.33333333333333,0
u6,2024-06-18,2,5,5,50.0,1
u6,2024-06-25,1,6,6,0.0,1
u6,2024-07-02,3,4,4,100.0,0
u6,2024-07-09,6,1,1,50.0,0
u6,2024-07-16,7,0,0,14.285714285714285,0
u6,2024-07-23,6,1,1,33.33333333333333,0
u6,2024-07-30,6,1,1,33.33333333333333,0
u6,2024-08-06,6,1,1,16.666666666666664,0
u6,2024-08-13,6,1,1,66.66666666666666,0
u6,2024-08-20,7,0,0,28.57142857142857,0
u6,2024-08-27,6,1,1,50.0,0
u6,2024-09-03,7,0,0,14.285714285714285,0
u6,2024-09-10,2,5,5,100.0,1
u6,2024-09-17,7,0,0,0.0,0
u6,2024-09-24,7,0,0,14.285714285714285,0
u6,2024-10-01,7,0,0,14.285714285714285,0
u6,2024-10-08,7,0,0,28.57142857142857,0
u6,2024-10-15,5,2,2,0.0,0
u6,2024-10-22,1,6,6,0.0,1
u6,2024-10-29,7,0,0,28.57142857142857,0
u6,2024-11-05,5,2,2,0.0,0
u6,2024-11-12,6,1,1,33.33333333333333,0
u6,2024-11-19,7,0,0,28.57142857142857,0
u6,2024-11-26,7,0,0,28.57142857142857,0
u6,2024-12-03,3,4,4,33.33333333333333,0
u6,2024-12-10,2,5,5,0.0,1
u6,2024-12-17,7,0,0,42.85714285714285,0
u6,2024-12-24,3,4,4,0.0,0
u6,2024-12-31,7,0,0,0.0,0
u6,2025-01-07,5,2,2,40.0,0
u6,2025-01-14,3,4,4,0.0,0
u6,2025-01-21,1,6,6,0.0,1
u6,2025-01-28,6,1,1,50.0,0
u6,2025-02-04,7,0,0,14.285714285714285,0
u6,2025-02-11,3,4,4,33.33333333333333,0
