usuario_id,semana_inicio,dias_monitoreados,dias_faltantes,max_run_faltantes,pct_imputada_FC_walk,flag_baja_cobertura
u1,2024-03-12,5,2,2,40.0,0
u1,2024-03-19,4,3,3,50.0,0
u1,2024-03-26,6,1,1,16.666666666666664,0
u1,2024-04-02,7,0,0,28.57142857142857,0
u1,2024-04-09,7,0,0,57.14285714285714,0
u1,2024-04-16,6,1,1,16.666666666666664,0
u1,2024-04-23,7,0,0,28.57142857142857,0
u1,2024-04-30,5,2,2,40.0,0
u1,2024-05-07,7,0,0,28.57142857142857,0
u1,2024-05-14,7,0,0,14.285714285714285,0
u1,2024-05-21,6,1,1,50.0,0
u1,2024-05-28,7,0,0,57.14285714285714,0
u1,2024-06-04,7,0,0,28.57142857142857,0
u1,2024-06-11,6,1,1,50.0,0
u1,2024-06-18,7,0,0,57.14285714285714,0
u1,2024-06-25,7,0,0,14.285714285714285,0
u1,2024-07-02,6,1,1,16.666666666666664,0
u1,2024-07-09,6,1,1,16.666666666666664,0
u1,2024-07-16,7,0,0,14.285714285714285,0
u1,2024-07-23,7,0,0,0.0,0
u1,2024-07-30,7,0,0,28.57142857142857,0
u1,2024-08-06,7,0,0,28.57142857142857,0
u1,2024-08-13,6,1,1,16.666666666666664,0
u1,2024-08-20,7,0,0,14.285714285714285,0
u1,2024-08-27,7,0,0,42.85714285714285,0
u1,2024-09-03,7,0,0,42.85714285714285,0
u1,2024-09-10,6,1,1,16.666666666666664,0
u1,2024-09-17,7,0,0,14.285714285714285,0
u1,2024-09-24,7,0,0,0.0,0
u1,2024-10-01,7,0,0,28.57142857142857,0
u1,2024-10-08,7,0,0,0.0,0
u1,2024-10-15,7,0,0,14.285714285714285,0
u1,2024-10-22,7,0,0,0.0,0
u1,2024-10-29,7,0,0,28.57142857142857,0
u1,2024-11-05,7,0,0,28.57142857142857,0
u1,2024-11-12,7,0,0,28.57142857142857,0
u1,2024-11-19,7,0,0,42.85714285714285,0
u1,2024-11-26,7,0,0,14.285714285714285,0
u1,2024-12-03,6,1,1,16.666666666666664,0
u1,2024-12-10,6,1,1,83.33333333333334,0
u1,2024-12-17,6,1,1,83.33333333333334,0
u1,2024-12-24,7,0,0,57.14285714285714,0
u1,2024-12-31,6,1,1,66.66666666666666,0
u1,2025-01-07,4,3,3,50.0,0
u1,2025-01-14,5,2,2,60.0,0
u1,2025-01-21,4,3,3,75.0,0
u1,2025-01-28,6,1,1,50.0,0
u1,2025-02-04,7,0,0,28.57142857142857,0
u1,2025-02-11,7,0,0,71.42857142857143,0
u1,2025-02-18,6,1,1,16.666666666666664,0
u1,2025-02-25,7,0,0,14.285714285714285,0
u1,2025-03-04,6,1,1,16.666666666666664,0
